"","nama_resto","kategori_resto","rating_resto","menu_resto","harga"
"241","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Kenangan Milk Tea Grass Jelly Gula Aren",23000
"242","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"100% Cokelat",26000
"243","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Avocado Milk",24000
"244","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Avocado Salted Caramel",28001
"245","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Cokelat Hazelnut",28001
"246","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Cokelat Salted Caramel",28001
"247","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Marie Regal Shake",26000
"248","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Milo Dinosaurus",22000
"249","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Susu Grass Jelly Gula Aren",24000
"250","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Hazelnut Choco Milk Tea",22000
"251","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Jasmine Earl Grey Milk Tea",19000
"252","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Kenangan Milk Tea",19000
"253","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Thai Green Tea",22000
"254","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Thai Tea",22000
"255","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Jasmine Earl Grey Tea",15000
"256","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Raspberry Hibiscus Lemon Tea",22000
"257","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Lemon Black Tea",19000
"258","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Hazelnut Latte",1e+05
"259","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Vanilla Latte",1e+05
"260","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Caramel Latte",1e+05
"261","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Kopi Kenangan Mantan",90000
"262","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Americano",75000
"263","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Thai Tea",80000
"264","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Latte",90000
"265","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Light Latte",90000
"266","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Light Hazelnut Latte",1e+05
"267","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Light Vanilla Latte",1e+05
"268","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Light Caramel Latte",1e+05
"269","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Light Americano",75000
"270","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Seliter Kenangan - Light Kopi Kenangan Mantan",90000
"271","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Ring Tumbler",259001
"272","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Bundle Kenangan Fitri - Hook Green",269000
"273","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Stainless Steel Tumbler",259001
"274","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Flip Top Tumbler",259001
"275","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Bundle Kenangan Fitri - Hook Baby Blue",269000
"276","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Sip Cup",189000
"277","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Round Top Tumbler",259001
"278","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Bundle Kenangan Fitri - Hook Offwhite",269000
"279","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Thermos",259001
"280","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Straw Tumbler",259001
"281","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Roti Baso Ayam",16000
"282","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Roti Keju Manis",12000
"283","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Roti Coklat Klasik",9000
"284","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Roti Daging Asap Keju",14000
"285","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Roti Susu Manis",9000
"286","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Roti Martabak",12000
"287","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Roti Baso Sapi Wagyu",18000
"288","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Bundle of 12",115000
"289","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Bundle of 6",60000
"290","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Pesta Kenangan Cerita Roti 1",117500
"291","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Pesta Kenangan Cerita Roti 2",118500
"292","Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast",4.9,"Pesta Kenangan Cerita Roti 3",114500
"293","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Birthday Cake Frappuccino � Tiramisu",35000
"294","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Birthday Cake Frappuccino � White Chocolate",35000
"295","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Buy 2 Anniversary Beverage only 59k",59000
"296","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Latte + 1 Asian Dolce Latte",59000
"297","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Cream Frappuccino + 1 JavaChip Frappuccino",62000
"298","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Green Tea Latte + 1 Iced Signature Chocolate",59000
"299","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Iced Caramel Macchiato + 1 Chocolate Chip Cream Frappuccino",64000
"300","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Caramel Macchiato + 1 Asian Dolce Latte",64000
"301","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Latte + VIA Iced Coffee Sweetened 5CT",85000
"302","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Caramel Macchiato",80000
"303","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Cinnamon Roll Cream Frappuccino + Iced Speculaas Mocha",50000
"304","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Americano + VIA Italian Roast / Colombia",1e+05
"305","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Macchiato + Caramel Latte + Caramel Coffee Frappuccino",115000
"306","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Mango On The Beach Frappuccino + Macadamia White Chocolate Latte",85000
"307","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Strawberry Mango Jelly M:LK Cream Tea+Seaside Macadamia White Choco Frappuccino",85000
"308","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Salted Caramel Macchiato + 1 Caramel Cream Frappuccino",64000
"309","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Salted Caramel Java Chip Frappuccino + 1 Cafe Latte",62000
"310","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Liter Special Price",129900
"311","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"New! Starbucks 3 x 250 ml",90000
"312","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"New! Starbucks 6 x 250 ml",149000
"313","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Tiramisu Coffee Frappuccino + Iced Buttery Nut Macchiato",50000
"314","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Java Chip Frappuccino",80000
"315","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Green Tea Frappuccino + 2 Caramel Macchiato",149900
"316","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"JavaChip Frappuccino + Vanilla Cream Frappuccino + ChoChip Cream Frappuccino",115000
"317","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Asian Dolce Latte + Iced Vanilla Latte + Iced Signature Chocolate",115000
"318","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Mango Passion Frappuccino + 2 Caramel Cream Frappuccino",119900
"319","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Java Chip Frappuccino + 2 Caramel Macchiato",149900
"320","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Starbucks Reusable Bottle All Items 88k",88000
"321","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Coffee Break (Selected Food + Americano / Latte, Tall Size)",52000
"322","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Lunch (Selected Food + Iced Shaken Lemonade / Americano / Latte, Tall Size)",49000
"323","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Breakfast (Selected Food + Americano / Latte, Tall Size)",49000
"324","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Birthday Cake Frappuccino � Tiramisu",35000
"325","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Birthday Cake Frappuccino � White Chocolate",35000
"326","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Buy 2 Anniversary Beverage only 59k",59000
"327","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Latte + 1 Asian Dolce Latte",59000
"328","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Cream Frappuccino + 1 JavaChip Frappuccino",62000
"329","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Green Tea Latte + 1 Iced Signature Chocolate",59000
"330","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Iced Caramel Macchiato + 1 Chocolate Chip Cream Frappuccino",64000
"331","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Caramel Macchiato + 1 Asian Dolce Latte",64000
"332","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Salted Caramel Macchiato + 1 Caramel Cream Frappuccino",64000
"333","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Salted Caramel Java Chip Frappuccino + 1 Cafe Latte",62000
"334","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Starbucks Gifting Package",154900
"335","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Liter Special Price",129900
"336","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 L Bottled Beverage",70000
"337","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"New! Starbucks 3 x 250 ml",90000
"338","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"New! Starbucks 6 x 250 ml",149000
"339","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Tiramisu Coffee Frappuccino + Iced Buttery Nut Macchiato",50000
"340","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Java Chip Frappuccino",80000
"341","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Green Tea Frappuccino + 2 Caramel Macchiato",149900
"342","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"JavaChip Frappuccino + Vanilla Cream Frappuccino + ChoChip Cream Frappuccino",115000
"343","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Asian Dolce Latte + Iced Vanilla Latte + Iced Signature Chocolate",115000
"344","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Mango Passion Frappuccino + 2 Caramel Cream Frappuccino",119900
"345","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Java Chip Frappuccino + 2 Caramel Macchiato",149900
"346","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"1 Vanilla Latte + VIA Iced Coffee Sweetened 5CT",85000
"347","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"2 Caramel Macchiato",80000
"348","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Cinnamon Roll Cream Frappuccino + Iced Speculaas Mocha",50000
"349","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Americano + VIA Italian Roast / Colombia",1e+05
"350","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Macchiato + Caramel Latte + Caramel Coffee Frappuccino",115000
"351","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Mango On The Beach Frappuccino + Macadamia White Chocolate Latte",85000
"352","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Strawberry Mango Jelly M:LK Cream Tea+Seaside Macadamia White Choco Frappuccino",85000
"353","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Starbucks Reusable Bottle All Items 88k",88000
"354","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Spunbond Small & Large",25000
"355","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Coffee Break (Selected Food + Americano / Latte, Tall Size)",52000
"356","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Lunch (Selected Food + Iced Shaken Lemonade / Americano / Latte, Tall Size)",49000
"357","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Breakfast (Selected Food + Americano / Latte, Tall Size)",49000
"358","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Strawberry Mango Jelly Starbucks M:LK Cream Tea",56000
"359","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Mango on the Beach Frappuccino",61000
"360","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Sweet Azuki & Butter Bun",32000
"361","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Seaside Macadamia White Chocolate Frappuccino",61000
"362","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Chicken Meatloaf Curry Ciabatta",44000
"363","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Macadamia White Chocolate Latte",61000
"364","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Classic Macaroni Schotel",50000
"365","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Croissant Taco Bowl",32000
"366","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Apple Cinnamon Oatmeal Bar",32000
"367","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Apple Cinnamon Oatmeal Bar + Caramel Macchiato",93000
"368","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Croissant Taco Bowl + Caramel Macchiato",93000
"369","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Classic Macaroni Schotel + Caramel Macchiato",111000
"370","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Chicken Meatloaf Curry Ciabatta + Caramel Macchiato",105000
"371","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Sweet Azuki & Butter Bun + Caramel Macchiato",93000
"372","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caffe Mocha",55000
"373","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Vanilla Sweet Cream Cold Brew",50000
"374","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Salted Caramel Latte",52000
"375","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Cold Brew Coffee",44000
"376","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Asian Dolce Latte",55000
"377","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caffe Latte",46000
"378","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caffe Americano",37000
"379","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Salted Caramel Macchiato",59000
"380","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Double Shot Ice Shaken Espresso (10 oz)",50000
"381","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Vanilla Latte",52000
"382","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Hazelnut Latte",52000
"383","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Cappuccino",46000
"384","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Macchiato",59000
"385","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Latte",52000
"386","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Java Chip Frappuccino",57000
"387","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Dark Mocha Frappuccino",57000
"388","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Frappuccino",52000
"389","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Coffee Jelly Frappuccino",62000
"390","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Coffee Frappuccino",44000
"391","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Java Chip Frappuccino",57000
"392","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Mocha Frappuccino",52000
"393","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Coffee Jelly Frappuccino",54000
"394","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Salted Caramel Javachip Frappuccino",57000
"395","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Hazelnut Frappuccino",52000
"396","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Asian Dolce Frappuccino",52000
"397","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Espresso Frappuccino",52000
"398","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Green Tea Cream Frappuccino",57000
"399","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Macchiato Frappuccino",59000
"400","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Vanilla Cream Frappuccino",50000
"401","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Double Chocolate Cream Frappuccino",57000
"402","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Hazelnut Cream Frappuccino",50000
"403","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Cream Frappuccino",50000
"404","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Raspberry Curant Frappuccino",44000
"405","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Mango Passion Frappuccino",44000
"406","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Caramel Signature Chocolate",60000
"407","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Hazelnut Signature Chocolate",60000
"408","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Milk",35000
"409","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Green Tea Latte",54000
"410","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Classic Chocolate",43000
"411","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Signature Chocolate",54000
"412","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Teavana Tea ( Tea Bag )",25000
"413","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Tea Latte",40000
"414","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Iced Shaken Lemonade Tea",41000
"415","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Teavana Iced Tea",25000
"416","Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast",4.8,"Scarlet Velvet Cake",39000
